"permutations";"#UUIDs";"#classes";"#clone_configs"
"1_13_12_3_2_15_9_4_6_7_8_10_11_5_16_14";"12460";"2";"32"
"15_3_11_7_5_8_16_13_9_1_14_2_6_12_4_10";"11912";"2";"32"
"9_12_2_6_11_14_3_4_7_16_13_1_8_10_15_5";"12247";"2";"32"
"4_1_12_9_6_7_2_13_10_5_3_14_11_15_16_8";"11852";"1";"32"
"4_15_13_12_10_2_6_11_1_5_8_3_16_9_7_14";"11655";"1";"32"
"6_10_4_8_3_14_16_11_9_2_15_7_13_12_1_5";"12700";"2";"32"
"10_12_15_7_5_14_2_6_4_16_3_13_9_1_11_8";"12816";"2";"32"
"13_1_12_8_11_15_9_2_7_10_16_4_3_14_5_6";"12359";"2";"32"
"14_10_7_12_8_16_5_2_11_6_4_1_15_13_3_9";"12623";"2";"32"
"3_9_16_7_12_2_4_15_11_5_6_8_1_10_13_14";"11589";"1";"32"
"15_9_13_2_5_1_7_16_14_4_6_10_11_12_8_3";"12076";"2";"32"
"1_11_2_9_12_3_7_6_10_14_4_16_5_8_15_13";"11979";"2";"32"
"4_10_12_16_2_5_15_1_14_8_6_7_11_13_3_9";"11909";"1";"32"
"1_13_9_5_8_3_11_6_10_4_12_16_14_7_2_15";"12051";"2";"32"
"5_7_12_11_4_16_1_3_13_2_6_10_15_14_8_9";"12126";"2";"32"
"14_4_13_8_16_11_7_12_10_1_2_9_3_5_15_6";"12181";"2";"32"
"1_7_13_16_4_8_10_15_11_2_6_5_3_9_14_12";"12212";"2";"32"
"13_3_2_16_10_5_12_1_4_6_11_8_15_14_7_9";"12130";"2";"32"
"5_2_4_11_13_12_8_10_7_15_6_9_14_16_1_3";"12439";"2";"32"
"10_11_7_8_9_15_6_4_1_13_12_2_16_3_5_14";"12115";"2";"32"
"2_5_6_4_8_11_3_10_15_13_12_14_9_16_7_1";"12471";"2";"32"
"6_15_4_3_11_14_8_16_5_10_1_12_13_7_2_9";"12110";"2";"32"
"7_13_15_1_14_11_10_5_12_2_9_16_4_8_3_6";"12373";"2";"32"
"2_16_13_4_6_15_11_9_1_3_14_5_7_10_8_12";"12625";"2";"32"
"12_14_10_15_16_8_1_2_9_3_7_13_6_11_5_4";"12513";"2";"32"
"1_6_16_4_11_3_7_5_13_12_2_9_10_14_15_8";"11984";"2";"32"
"14_16_10_6_11_9_4_2_12_15_8_1_7_3_5_13";"12383";"2";"32"
"15_9_7_13_8_11_16_6_10_5_3_12_14_2_1_4";"12359";"2";"32"
"6_16_3_1_4_15_13_10_9_5_8_14_2_11_7_12";"11880";"2";"32"
"8_6_11_9_16_1_14_10_2_5_12_3_13_7_15_4";"12016";"2";"32"
"12_13_5_14_2_6_10_16_11_15_4_7_8_1_3_9";"12664";"2";"32"
"5_13_15_14_10_16_12_11_6_9_2_4_7_3_1_8";"12504";"2";"32"
"8_3_7_16_11_14_6_1_5_13_9_2_4_15_12_10";"11896";"2";"32"
"8_14_6_12_11_10_4_5_9_16_13_7_3_15_2_1";"12396";"2";"32"
"4_7_8_2_15_11_3_13_16_12_1_6_10_14_5_9";"11645";"1";"32"
"9_10_14_4_16_7_13_12_1_15_2_11_6_8_3_5";"12363";"2";"32"
"4_1_13_10_6_15_2_7_3_5_14_11_12_8_16_9";"11978";"1";"32"
"4_6_5_14_8_12_3_10_2_15_1_11_9_7_16_13";"11696";"1";"32"
"16_4_5_15_9_1_14_10_8_6_12_3_2_11_7_13";"12304";"2";"32"
"6_9_14_4_2_15_10_13_7_1_5_16_11_12_3_8";"12410";"2";"32"
"8_14_1_16_3_11_2_12_5_15_9_10_7_4_13_6";"12294";"2";"32"
"13_2_6_12_1_14_8_9_4_15_3_10_16_5_11_7";"12328";"2";"32"
"9_12_4_1_8_10_11_14_2_5_15_13_7_6_16_3";"11974";"2";"32"
"5_16_6_15_4_9_11_14_2_8_1_13_12_7_10_3";"12272";"2";"32"
"3_6_16_8_1_7_15_10_4_11_2_13_9_12_14_5";"11654";"1";"32"
"4_6_3_1_5_12_16_15_11_7_8_2_10_13_9_14";"11643";"1";"32"
"14_1_12_6_16_10_3_15_13_5_2_11_4_9_7_8";"12459";"2";"32"
"16_4_7_15_6_5_13_10_3_9_8_1_11_2_14_12";"12318";"2";"32"
"7_6_15_10_5_1_11_4_8_16_3_2_12_9_13_14";"12045";"2";"32"
"15_9_3_10_7_13_4_8_1_6_12_11_14_2_5_16";"12452";"2";"32"
"10_16_14_8_1_5_9_3_7_6_13_4_15_2_12_11";"12482";"2";"32"
