"permutations";"#UUIDs";"#classes";"#clone_configs"
"14_6_16_15_3_4_8_2_13_10_11_5_1_7_12_9";"23984";"4";"172"
"2_10_11_15_16_9_12_13_6_4_5_8_14_7_3_1";"23769";"4";"172"
"7_11_8_10_12_1_4_15_13_16_6_3_9_2_14_5";"23983";"4";"172"
"10_2_3_4_7_9_11_5_15_16_1_12_8_6_14_13";"23511";"4";"172"
"15_10_12_14_3_6_5_4_11_9_13_7_1_8_2_16";"23119";"4";"172"
"14_4_8_16_15_3_7_2_10_12_1_6_13_11_9_5";"23893";"4";"172"
"16_1_8_5_6_7_12_9_15_14_2_3_4_13_10_11";"23965";"4";"172"
"9_15_8_2_1_14_13_4_12_5_6_10_16_3_7_11";"23918";"4";"172"
"6_13_5_2_12_7_14_9_16_1_8_11_3_10_15_4";"23896";"4";"172"
"7_9_14_11_12_2_5_4_3_6_13_10_1_16_8_15";"23957";"4";"172"
"4_11_10_7_13_12_15_2_6_8_5_3_14_16_9_1";"23916";"4";"172"
"1_8_6_16_15_4_10_14_5_2_3_12_13_7_11_9";"24198";"4";"172"
"10_7_12_13_14_11_1_9_15_8_5_6_2_4_3_16";"22938";"4";"172"
"15_12_11_4_2_9_5_10_14_16_13_6_7_3_1_8";"23221";"4";"172"
"5_14_9_2_13_10_3_4_15_8_12_6_16_1_7_11";"24144";"4";"172"
"15_9_16_7_4_2_8_10_5_14_13_11_12_3_1_6";"23851";"4";"172"
"15_13_6_2_8_14_5_4_3_7_12_1_10_9_11_16";"23987";"4";"172"
"1_3_13_4_7_16_12_14_2_11_6_10_5_15_8_9";"24032";"4";"172"
"8_11_2_4_6_3_12_16_9_10_15_1_13_7_5_14";"23580";"4";"172"
"13_12_9_5_4_15_11_16_1_6_7_2_8_14_10_3";"23939";"4";"172"
"16_11_12_15_8_4_3_6_13_9_1_10_5_7_2_14";"23189";"4";"172"
"9_6_16_10_14_15_2_11_1_8_7_5_12_3_4_13";"24217";"4";"172"
"12_5_16_10_11_2_13_9_14_6_3_8_7_15_4_1";"24127";"4";"172"
"2_6_7_9_8_4_1_12_15_11_5_10_16_13_14_3";"23866";"4";"172"
"3_16_8_1_2_13_9_10_15_12_14_5_11_6_4_7";"23969";"4";"172"
"3_10_1_9_15_13_14_4_11_12_8_7_16_6_5_2";"23757";"4";"172"
"10_14_12_11_13_9_1_6_4_7_3_8_5_15_2_16";"24054";"4";"172"
"9_10_1_2_12_13_16_15_4_5_14_11_6_7_8_3";"23854";"4";"172"
"4_16_1_11_13_14_7_12_15_8_9_2_3_6_5_10";"23959";"4";"172"
"5_14_6_8_15_4_3_13_16_9_12_11_10_2_7_1";"23948";"4";"172"
"15_13_5_6_14_10_16_11_9_2_4_8_12_3_7_1";"23702";"4";"172"
"11_5_15_16_10_12_7_9_4_6_1_3_13_2_14_8";"24031";"4";"172"
"6_1_9_10_8_7_14_3_15_4_2_5_11_13_12_16";"24082";"4";"172"
"2_13_5_16_4_10_9_14_15_3_7_12_11_6_8_1";"24206";"4";"172"
"9_3_13_2_10_11_14_4_5_1_7_16_15_12_6_8";"24041";"4";"172"
"5_9_2_8_14_10_16_7_1_11_3_13_12_6_15_4";"24090";"4";"172"
"8_1_10_12_6_9_15_14_13_2_4_5_16_7_3_11";"23916";"4";"172"
"16_8_3_9_12_6_7_10_14_11_5_15_2_4_1_13";"24106";"4";"172"
"5_14_8_16_3_2_7_13_12_1_4_9_11_6_15_10";"24068";"4";"172"
"10_3_5_2_11_16_1_15_8_9_6_7_13_14_4_12";"23910";"4";"172"
"7_5_12_1_4_16_9_14_10_2_13_6_11_3_15_8";"24187";"4";"172"
"14_8_4_2_12_6_11_7_15_1_13_3_9_10_16_5";"24355";"4";"172"
"7_10_5_3_9_13_2_6_14_11_16_1_15_12_4_8";"23227";"4";"172"
"6_16_9_14_12_3_2_15_5_13_11_7_4_1_10_8";"23255";"4";"172"
"16_3_15_5_14_4_13_10_7_6_8_11_9_2_1_12";"23768";"4";"172"
"9_1_15_6_16_13_8_7_2_14_5_3_12_11_4_10";"23823";"4";"172"
"4_12_10_11_2_15_1_3_14_16_8_13_7_6_9_5";"23946";"4";"172"
"14_11_8_7_9_16_10_5_3_12_13_4_6_15_1_2";"24133";"4";"172"
"3_2_12_15_9_11_1_10_4_16_7_5_13_8_14_6";"23243";"4";"172"
"8_13_14_3_2_15_6_16_1_9_4_7_10_11_5_12";"23695";"4";"172"
"1_10_7_11_16_6_8_3_15_2_14_5_4_13_12_9";"23198";"4";"172"
